what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.team.cvs.ui,3.3.202.r35x_20090930-0800,"org.eclipse.team.cvs.ui",1489038798305
started,bundle,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.ui",1489038798305
started,bundle,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui",1489038798305
started,bundle,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console",1489038798305
started,bundle,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.editors",1489038798305
started,bundle,org.eclipse.ui.forms,3.4.1.v20090714_35x,"org.eclipse.ui.forms",1489038798305
started,bundle,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.ide",1489038798305
started,bundle,org.eclipse.ui.intro,3.3.2.v20100111_35x,"org.eclipse.ui.intro",1489038798305
started,bundle,org.eclipse.ui.intro.universal,3.2.300.v20090526,"org.eclipse.ui.intro.universal",1489038798305
started,bundle,org.eclipse.ui.navigator,3.4.2.M20100120-0800,"org.eclipse.ui.navigator",1489038798305
started,bundle,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.resources",1489038798305
started,bundle,org.eclipse.ui.net,1.2.1.r35x_20090812-1200,"org.eclipse.ui.net",1489038798305
started,bundle,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views",1489038798305
started,bundle,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"org.eclipse.ui.workbench",1489038798305
started,bundle,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.workbench.texteditor",1489038798305
started,bundle,org.eclipse.update.configurator,3.3.0.v20090312,"org.eclipse.update.configurator",1489038798305
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1489038798305
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1489038798305
started,bundle,org.eclipse.wst.common.emf,1.1.301.v200908181930,"org.eclipse.wst.common.emf",1489038798305
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.1.301.v200908101600,"org.eclipse.wst.common.emfworkbench.integration",1489038798305
started,bundle,org.eclipse.wst.common.frameworks,1.1.300.v200904160730,"org.eclipse.wst.common.frameworks",1489038798305
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.1.v200911141735,"org.eclipse.wst.common.project.facet.core",1489038798305
started,bundle,org.eclipse.wst.jsdt.core,1.0.201.v2010012803,"org.eclipse.wst.jsdt.core",1489038798305
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.100.v200809240707,"org.eclipse.wst.jsdt.manipulation",1489038798305
started,bundle,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui",1489038798305
started,bundle,org.eclipse.wst.web,1.1.301.v200911302230,"org.eclipse.wst.web",1489038798305
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.102.v200903070248,"org.eclipse.wst.ws.service.policy.ui",1489038798305
started,bundle,org.maven.ide.eclipse.mylyn3,0.10.0.20100209-0800,"org.maven.ide.eclipse.mylyn3",1489038798305
started,bundle,org.springframework.ide.eclipse.aop.core,2.3.2.201003220227-RELEASE,"org.springframework.ide.eclipse.aop.core",1489038798305
started,bundle,org.springframework.ide.eclipse.aop.ui,2.3.2.201003220227-RELEASE,"org.springframework.ide.eclipse.aop.ui",1489038798305
started,bundle,org.springframework.ide.eclipse.beans.core,2.3.2.201003220227-RELEASE,"org.springframework.ide.eclipse.beans.core",1489038798305
started,bundle,org.springframework.ide.eclipse.beans.ui,2.3.2.201003220227-RELEASE,"org.springframework.ide.eclipse.beans.ui",1489038798305
started,bundle,org.springframework.ide.eclipse.core,2.3.2.201003220227-RELEASE,"org.springframework.ide.eclipse.core",1489038798305
started,bundle,org.springframework.ide.eclipse.osgi.targetdefinition,2.3.2.201003220227-RELEASE,"org.springframework.ide.eclipse.osgi.targetdefinition",1489038798305
started,bundle,org.springframework.ide.eclipse.ui,2.3.2.201003220227-RELEASE,"org.springframework.ide.eclipse.ui",1489038798305
started,bundle,org.tigris.subversion.clientadapter,1.6.10,"org.tigris.subversion.clientadapter",1489038798305
started,bundle,org.tigris.subversion.subclipse.core,1.6.10,"org.tigris.subversion.subclipse.core",1489038798305
started,bundle,org.tigris.subversion.subclipse.mylyn,3.0.0,"org.tigris.subversion.subclipse.mylyn",1489038798305
os,sysinfo,,,"win32",1489038798309
arch,sysinfo,,,"x86",1489038798309
ws,sysinfo,,,"win32",1489038798309
locale,sysinfo,,,"ko_KR",1489038798309
processors,sysinfo,,,"4",1489038798309
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1489038798309
java.runtime.version,sysinfo,,,"1.6.0_32-b05",1489038798309
java.specification.name,sysinfo,,,"Java Platform API Specification",1489038798309
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1489038798309
java.specification.version,sysinfo,,,"1.6",1489038798309
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1489038798309
java.version,sysinfo,,,"1.6.0_32",1489038798309
java.vm.info,sysinfo,,,"mixed mode",1489038798309
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1489038798309
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1489038798309
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1489038798309
java.vm.specification.version,sysinfo,,,"1.0",1489038798309
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1489038798309
java.vm.version,sysinfo,,,"20.7-b02",1489038798309
started,bundle,org.anyframe.ide.eclipse.core,2.0.0.v20110426-Final,"org.anyframe.ide.eclipse.core",1489038799175
started,bundle,com.collabnet.subversion.merge,2.0.1,"com.collabnet.subversion.merge",1489038799259
started,bundle,org.eclipse.compare,3.5.2.r35x_20100113-0800,"org.eclipse.compare",1489038799276
started,bundle,org.tigris.subversion.subclipse.ui,1.6.10,"org.tigris.subversion.subclipse.ui",1489038799297
started,bundle,org.eclipse.wst.xml.core,1.1.402.v201001222130,"org.eclipse.wst.xml.core",1489038799734
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1489038825216
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1489038825252
closed,view,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.internal.introview",1489038825298
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1489038828406
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1489038831170
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.edit.text.openLocalFile",1489038831249
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1489038836418
started,bundle,org.eclipse.wst.common.project.facet.ui,1.4.1.v200908111817,"org.eclipse.wst.common.project.facet.ui",1489038853184
started,bundle,org.eclipse.wst.common.modulecore,1.1.301.v201001252130,"org.eclipse.wst.common.modulecore",1489038853248
started,bundle,org.eclipse.wst.web.ui,1.1.301.v201001252130,"org.eclipse.wst.web.ui",1489038853249
started,bundle,org.eclipse.jst.servlet.ui,1.1.301.v200908101600,"org.eclipse.jst.servlet.ui",1489038853250
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.1.v200911141836,"org.eclipse.jst.common.project.facet.core",1489038853290
started,bundle,org.eclipse.wst.server.core,1.1.102.v20100123,"org.eclipse.wst.server.core",1489038853539
started,bundle,org.eclipse.jst.j2ee.web,1.1.301.v200911302230,"org.eclipse.jst.j2ee.web",1489038853548
started,bundle,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui",1489038853568
started,bundle,org.eclipse.debug.core,3.5.1.v20091103_r352,"org.eclipse.debug.core",1489038853592
started,bundle,org.eclipse.jdt.launching,3.5.1.v20100108_r352,"org.eclipse.jdt.launching",1489038853610
started,bundle,org.eclipse.jst.j2ee.core,1.1.301.v200911302230,"org.eclipse.jst.j2ee.core",1489038854079
started,bundle,org.eclipse.jem,2.0.301.v201001252130,"org.eclipse.jem",1489038854090
started,bundle,org.eclipse.jst.jee,1.0.201.v201002021055,"org.eclipse.jst.jee",1489038854113
started,bundle,org.eclipse.jpt.core,2.2.1.v200908270220,"org.eclipse.jpt.core",1489038854222
started,bundle,org.eclipse.jpt.eclipselink.core,1.2.0.v200905310000,"org.eclipse.jpt.eclipselink.core",1489038854225
started,bundle,org.eclipse.wst.sse.core,1.1.402.v201001251516,"org.eclipse.wst.sse.core",1489038854244
started,bundle,org.maven.ide.eclipse.maven_model_edit,0.10.0.20100209-0800,"org.maven.ide.eclipse.maven_model_edit",1489038855026
started,bundle,org.maven.ide.eclipse,0.10.0.20100209-0800,"org.maven.ide.eclipse",1489038855571
started,bundle,org.eclipse.wst.common.frameworks.ui,1.1.301.v200908101600,"org.eclipse.wst.common.frameworks.ui",1489038855582
started,bundle,org.eclipse.wst.validation,1.2.104.v200911120201,"org.eclipse.wst.validation",1489038855605
started,bundle,org.eclipse.jst.j2ee,1.1.301.v201001272230,"org.eclipse.jst.j2ee",1489038855630
started,bundle,org.eclipse.jst.common.frameworks,1.1.301.v201001252130,"org.eclipse.jst.common.frameworks",1489038855633
started,bundle,org.eclipse.jst.j2ee.ui,1.1.301.v201001252130,"org.eclipse.jst.j2ee.ui",1489038855671
started,bundle,org.eclipse.jst.common.project.facet.ui,1.4.1.v200912011928,"org.eclipse.jst.common.project.facet.ui",1489038855820
error,log,,,"Unable to update index for central|http://repo1.maven.org/maven2",1489038858734
opened,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1489038858914
started,bundle,org.hibernate.eclipse,3.3.0.v201003050540R-H56-GA,"org.hibernate.eclipse",1489038859690
started,bundle,org.jboss.tools.hibernate.jpt.core,3.3.0.v201003050540R-H56-GA,"org.jboss.tools.hibernate.jpt.core",1489038859696
started,bundle,org.eclipse.jem.workbench,2.0.201.v200911302230,"org.eclipse.jem.workbench",1489038859745
started,bundle,org.eclipse.wst.common.uriresolver,1.1.301.v200805140415,"org.eclipse.wst.common.uriresolver",1489038860613
started,bundle,org.eclipse.wst.xsl.core,1.0.1.v200908101420,"org.eclipse.wst.xsl.core",1489038860703
started,bundle,org.eclipse.wst.dtd.core,1.1.300.v200904181727,"org.eclipse.wst.dtd.core",1489038860719
started,bundle,org.eclipse.wst.internet.cache,1.0.301.v200805140020,"org.eclipse.wst.internet.cache",1489038860769
started,bundle,org.eclipse.wst.xsd.core,1.1.401.v200903020335,"org.eclipse.wst.xsd.core",1489038860818
started,bundle,org.eclipse.xsd,2.5.0.v200906151043,"org.eclipse.xsd",1489038861090
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.201.v201001221931,"org.eclipse.wst.jsdt.web.core",1489038861685
started,bundle,org.eclipse.jst.jee.ui,1.0.201.v201002021208,"org.eclipse.jst.jee.ui",1489038861929
started,bundle,org.maven.ide.eclipse.wtp,0.10.0.20100209-0800,"org.maven.ide.eclipse.wtp",1489038861964
started,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.301.v201001252130,"org.eclipse.jst.j2ee.navigator.ui",1489038861992
started,bundle,org.tigris.subversion.clientadapter.javahl,1.6.9.3,"org.tigris.subversion.clientadapter.javahl",1489038862292
started,bundle,org.springframework.ide.eclipse.webflow.ui,2.3.2.201003220227-RELEASE,"org.springframework.ide.eclipse.webflow.ui",1489038862843
started,bundle,org.springframework.ide.eclipse.webflow.core,2.3.2.201003220227-RELEASE,"org.springframework.ide.eclipse.webflow.core",1489038862951
started,bundle,org.eclipse.jst.server.core,1.2.1.v20100127,"org.eclipse.jst.server.core",1489038863105
started,bundle,org.eclipse.pde.core,3.5.101.v20100104,"org.eclipse.pde.core",1489038863154
started,bundle,org.hibernate.eclipse.jdt.ui,3.3.0.v201003050540R-H56-GA,"org.hibernate.eclipse.jdt.ui",1489038863294
started,bundle,org.hibernate.eclipse.console,3.3.0.v201003050540R-H56-GA,"org.hibernate.eclipse.console",1489038863356
started,bundle,org.eclipse.jdt.apt.core,3.3.202.R35x_v20091130-2300,"org.eclipse.jdt.apt.core",1489038863368
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.201.R35x_v20090925-1100,"org.eclipse.jdt.apt.pluggable.core",1489038863375
started,bundle,org.maven.ide.eclipse.jdt,0.10.0.20100209-0800,"org.maven.ide.eclipse.jdt",1489038863389
started,bundle,org.eclipse.contribution.weaving.jdt,2.1.0.e35x-20100513-1200,"org.eclipse.contribution.weaving.jdt",1489038863446
started,bundle,org.eclipse.wst.sse.ui,1.1.102.v200910200227,"org.eclipse.wst.sse.ui",1489038864060
started,bundle,org.eclipse.wst.html.ui,1.0.401.v200908111935,"org.eclipse.wst.html.ui",1489038864060
started,bundle,org.eclipse.wst.wsi.ui,1.0.500.v200901141851,"org.eclipse.wst.wsi.ui",1489038864082
started,bundle,org.eclipse.jst.jsp.core,1.2.204.v201001270045,"org.eclipse.jst.jsp.core",1489038864100
started,bundle,org.eclipse.wst.wsdl.validation,1.1.402.v200911251542,"org.eclipse.wst.wsdl.validation",1489038864149
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1489038864532
opened,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.AllMarkersView",1489038864854
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.301.v201001252130,"org.eclipse.jst.j2ee.J2EEPerspective",1489038865108
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1489038874330
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1489038880821
started,bundle,org.eclipse.ltk.core.refactoring,3.5.0.v20090513-2000,"org.eclipse.ltk.core.refactoring",1489038883537
started,bundle,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.ui",1489038892710
started,bundle,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui",1489038892909
started,bundle,org.eclipse.wst.html.core,1.1.300.v200903120608,"org.eclipse.wst.html.core",1489038892933
started,bundle,org.eclipse.wst.css.core,1.1.301.v200910161432,"org.eclipse.wst.css.core",1489038892978
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.web.ui",1489038893037
started,bundle,org.eclipse.jst.jsf.ui,1.2.3.v201001271707,"org.eclipse.jst.jsf.ui",1489038893043
started,bundle,org.eclipse.wst.css.ui,1.0.401.v200907171457,"org.eclipse.wst.css.ui",1489038893085
started,bundle,org.eclipse.wst.dtd.ui,1.0.400.v200904300717,"org.eclipse.wst.dtd.ui",1489038893161
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1489038893650
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1489038899296
started,bundle,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui",1489038899541
started,bundle,org.springframework.ide.eclipse.beans.ui.editor,2.3.2.201003220227-RELEASE,"org.springframework.ide.eclipse.beans.ui.editor",1489038899553
started,bundle,org.hibernate.eclipse.mapper,3.3.0.v201003050540R-H56-GA,"org.hibernate.eclipse.mapper",1489038899557
started,bundle,org.springframework.ide.eclipse.webflow.ui.editor,2.3.2.201003220227-RELEASE,"org.springframework.ide.eclipse.webflow.ui.editor",1489038899558
started,bundle,org.eclipse.wst.jsdt.web.support.jsp,1.0.200.v200904140255,"org.eclipse.wst.jsdt.web.support.jsp",1489038899566
started,bundle,org.eclipse.compare.core,3.5.0.I20090430-0408,"org.eclipse.compare.core",1489038900258
opened,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1489038900306
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1489038900538
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1489038900604
started,bundle,org.eclipse.jst.j2ee.jca,1.1.301.v201001252130,"org.eclipse.jst.j2ee.jca",1489038900977
started,bundle,org.eclipse.jst.j2ee.ejb,1.1.301.v201001252130,"org.eclipse.jst.j2ee.ejb",1489038900993
started,bundle,org.eclipse.core.variables,3.2.200.v20090521,"org.eclipse.core.variables",1489038901057
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1489038901735
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1489038909210
started,bundle,org.eclipse.wst.ws.service.policy,1.0.103.v200905151848,"org.eclipse.wst.ws.service.policy",1489038910030
started,bundle,org.eclipse.wst.command.env,1.0.408.v200903110045,"org.eclipse.wst.command.env",1489038910046
started,bundle,org.eclipse.wst.ws,1.1.103.v200903111822,"org.eclipse.wst.ws",1489038910046
started,bundle,org.maven.ide.eclipse.editor,0.10.0.20100209-0800,"org.maven.ide.eclipse.editor",1489038910186
started,bundle,org.maven.ide.eclipse.refactoring,0.10.0.20100209-0800,"org.maven.ide.eclipse.refactoring",1489038910295
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.101.r352_v20100209,"org.eclipse.ltk.ui.refactoring",1489038910302
error,log,,,"Could not find the /.metadata/project.mf or this project is not existed inside Anyframe Application folder.",1489038910321
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1489038915105
started,bundle,org.eclipse.wst.server.preview.adapter,1.1.0.v20090311b,"org.eclipse.wst.server.preview.adapter",1489038918291
started,bundle,org.eclipse.jst.server.tomcat.core,1.1.106.v20090814,"org.eclipse.jst.server.tomcat.core",1489038924209
started,bundle,org.eclipse.jst.server.tomcat.ui,1.1.102.v20090424,"org.eclipse.jst.server.tomcat.ui",1489038924223
opened,view,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.ServersView",1489038957662
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1489038957815
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.newWizard",1489038957831
activated,view,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.ServersView",1489038962649
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1489038963664
